nick,sig,date,text,forward,comment,like,情感倾向
金金金金鱼大王,未认证,2023年12月,2023小金鱼的年度总结：今年的年度总结打算从工作，学习，生活，情感这四个角度展开首先是工作，不同于之前寒暑假的兼职，今年我正式成为万千打工人中的一名。从今年2月份到8月底，我就职于一家温州的汽配公司。这家公司福利待遇都特别好，我想如果这家公司在我家附近我应该会做到死吧，因为​展开c,0,3,3,0
裕慈可咨询,未认证,2023年12月,婴超灵‬度🙏你的腰疼、腿疼你，‬的情绪不好，夫妻架吵‬，小子孩‬忤逆、叛逆、淘气跟都‬他有关系。堕胎灵婴‬给你带来的负面影响堕：‬过胎女的‬人有股“怨气缠身”，容易看老莫公‬名其妙不的‬顺眼，爱发火明。‬知不对，也要发吵泄‬架。影响妻夫‬感情，破坏家庭和睦。己自‬生闷气容，‬易​展开c,0,0,1,2
御坂梦幽,微博个人认证,2023年12月,梦幽的小记：新能源车驾驶体验-aion新能源汽车出来这么久了，我还开着油车并且一次都没碰过新能源，也就几年前那么一次是同事的油电混合蓝牌丰田卡罗拉，第一感觉就是没什么声音，然后起步很快。然后，前几天有事正好开了辆单位的aion，纯电动，绿牌。上车后的第一个问题就是，我会启动，但不知道怎​展开c,0,0,0,1
阿佳供波,未认证,2023年12月,祝我亲爱的朋友们：2024年熠熠生辉，闪闪发光（这是我们不在一起跨年的第一年）希望我亲爱的狗蛋24年逆风翻盘，事事如意剩下的两位和我24年就脱个单吧PS:再不脱单同龄人都要生三胎啦2马尔康​,0,2,3,0
Itschiou,未认证,2023年12月,孕期各种不适各种小问题让我不禁想起以前我是怎么敢计划生三胎的​,0,0,0,2
蛋壳很薄,未认证,2023年12月,响应国家三胎政策​,0,3,4,0
牵迩佐掱,未认证,2023年12月,江夏兰程冀北江夏兰程冀北（全集完整小说大结局）全文阅读笔趣阁📕书名：《江夏兰程冀北》江夏兰程冀北📕主角：江夏兰程冀北全文请到公#众#号〖旅途文楼〗发个江夏兰程冀北，就行了阿妩继续道：“她不是在守护你，是守护她心ai男人唯一的xue脉！我还告诉你一件事情，初盈在进入锦衣卫后就被验​展开c,0,0,0,0
北小京看话剧,未认证,2023年12月,祥子，在剧场之外——看方旭导演版话剧《骆驼祥子》当众人以奔跑之势从光的深处升起，空旷的舞台给予了观众一个超越时代的诗意空间，祥子和众车夫被提炼出来，形成一股生命力，他们整齐地奔跑，吼叫，要与这个世界搏一搏。这是此版《骆驼祥子》的开头，结尾处以同样的形式回应开场，观众在这之间看​展开c,9,5,19,0
小包妈妈送好孕,未认证,2023年12月,樊女士一直有二胎的问题。她尝试过各种方法，但都没有成功。最后，她决定做国内三代试管。这是一个非常复杂的过程，需要将受精卵注入到女儿体内，然后再将女儿的卵子注入到孙女体内。樊女士的孙女是4岁的小女孩，这意味着她将不得不在家里呆很长时间。幸运的是，樊女士有一个非常支持的家庭，所以​展开c,0,0,0,0
sugarEGO,未认证,2023年12月,2023年最后的一个多小时了，无力吐槽一年过得多快，女儿已经两岁八个多月，我二胎今天也刚满18周，明年五月底就可以迎来新宝贝！今年五月开始老公就去律所了，我的绩效在四月开始换了新组长一切都还挺顺的。八月份和老公三天的旅行也安排上了。十月一号当天查出来怀孕，11月开始又上了爱心班，2月休育​展开c,0,0,0,0
用户7315551573,未认证,2023年12月,2023年就要结束了，还有一个多小时就将迎来新的2024年。回顾这一年，发生了很多，最大的事莫过于亲爱的糖宝出生了。因为她的到来，整个家庭更热闹了，也更辛苦了。身体检查出了大问题，或许之前也有吧。让我更加明白了，不能再去焦虑了，保重身体是多么重要的事。当然事业上还是没什么进展，不过短期内​展开c,0,1,0,2
抹茶星冰不乐-,未认证,2023年12月,2023年度总结今年可以说是回国以后最快乐的一年，终于下了离职的决定，把疫情三年欠的旅游今年恶补上了1月：大玩具刚一个月就扎胎，还好有移动服务救我命2月：和我的搭子开启了减肥之路，实在是过年期间吃的太好了3月：下定决心离开痛苦的工作以及最后一张大合照，虽然还不是正​展开c,0,8,4,2
_蓝色右手,微博个人认证,2023年12月,老公我三胎了...............#11个王俊凯#【王俊凯江苏卫视跨年演唱会】#王俊凯官宣江苏卫视跨年#｜#王俊凯江苏卫视跨年#@TFBOYS-王俊凯,0,0,0,0
就不吃菠菜我,未认证,2023年12月,1:2023三胎家庭2:2024保持稳定3:多喜少悲​,0,0,2,2
我是小槑呀吚哦,未认证,2023年12月,三胎了,0,0,0,0
是夹心伢,未认证,2023年12月,回顾晕灰的2023一月：新的一年第一天许下了很大的愿望，被公众号选中送了礼物嘿嘿。元旦假期和🐏仔外出溜达拍了喜欢的照片，晚上在楼下玩仙女棒烟花。单位的活动让我拥有了糖人的一条巨龙，很开心。回老家拍了固定的合影。二月：开启高强度高饱和的工作，回想起来已经不记得有多累多烦了。二月好​展开c,0,0,4,0
妙羽堂堂主,微博个人认证,2023年12月,五运六气，厥阴风木之木郁，木郁与抑郁症⻛者，厥阴木气之所化也，在天为⻛，在地为木，在人为肝。足厥阴以⻛木主令，手厥阴心主以相火而化气于⻛木，缘木实生火，⻛木方盛，子气初胎，而火令未旺也。冬水闭藏，一得春⻛鼓动，阳从地起，生意乃萌。然土气不升，固赖木气以升之，而木气不达，实赖​展开c,18,1,32,0
一盏笑偃,未认证,2023年12月,2023年，年初失去了外婆，拥有了一辆二手小破车，还是挺开心的哈哈，五月去了成都看了大熊猫🐼，六月去爬了庐山，我的好姐妹三胎都生完了，我，我，我也在努力哈哈，一起手工DIY了莲花🪷，去玩了人生第一次漂流，这个漂流说了好几年终于去玩了一次，去了家门口的博物馆，我的另一个好朋友也结婚了​展开c,0,0,0,0
懒不素错,微博个人认证,2023年12月,左图是刚结婚怀一胎右图是生完二胎明年响应三胎政策​,30,9,695,0
小季妈妈送好孕,未认证,2023年12月,靳女士今年已经34岁了，她原本有两个可爱的孩子，但是近来在家里、网上不少人都问她，你会选择生三胎吗？靳女士说：“我的孩子们都很健康，我觉得生一个更好。”所以她决定做一次高龄试管。其实生育能力随年龄的增加而逐渐降低。所以靳女士去了医院做高龄试管手术。虽然这个手术成功了，但是由于年龄太​展开c,0,0,0,0
南溪---,未认证,2023年12月,现在是2023年12月31号，整理电脑的时候，再看去年因为yiqing自己写的，都觉得可笑。去年2022年10月份，我还在跟我妈吵架，我妈说了好多：——”那个老师他站高处，，你仰望他，也是够不着的。不必放心上。“——”叫你好点读书，你混着玩，当你懂事，跟人家有差距太大，够不着的。”——”知道是博​展开c,0,1,0,2
一只小鸭子qq,未认证,2023年12月,"2024年诅咒自己:这辈子只要怀二胎，必然全家被车撞死。哈哈，孩子快长大了，我觉得我的幸福生活快来了。幸好我这一个孩子，以后看孙子孙女也轻松，那些两个三个的，这辈子别想歇着了，当然家财万贯的，当我没说#后悔生孩子的每一天##人生艰难,多多睡觉,多多休息#​展开c",0,0,0,0
文艺夏天,未认证,2023年12月,"言情小说情感言情小说推文小说推文热门小说#小说推荐##热门小说推荐#重生八零:被九个女儿团宠,重生八零:被九个女儿团宠,重生八零:被九个女儿团宠唐建成,唐建成,唐建成全文请到工🍓种🍊耗〖大江剧场〗人生七十古来稀。唐建成的七十寿宴上，来​展开c",0,0,0,0
最小说推,未认证,2023年12月,"言情小说情感言情小说推文小说推文热门小说#小说推荐##热门小说推荐#重生八零:被九个女儿团宠,重生八零:被九个女儿团宠,重生八零:被九个女儿团宠唐建成,唐建成,唐建成全文请到工🍓种🍊耗〖大江剧场〗人生七十古来稀。唐建成的七十寿宴上，来​展开c",0,0,0,0
轻逸飘浮,未认证,2023年12月,今年三胎,0,0,1,0
小怀妈妈送好孕,未认证,2023年12月,璩女士年近参岁，却独自抚养一个小孩，生活并不容易。她一直都希望能够再次结婚，但是由于她的独立女性的问题，一直没有找到合适的人。直到有一天，她听说高龄试管生二胎的方法，便决定试一试。璩女士去找医生咨询之后，得知自己年龄已经不适合试管生二胎了。医生告诉她，如果想要做这件事，可能会有​展开c,0,0,0,2
iergrr,未认证,2023年12月,我现在死能赶上投奚梦瑶三胎吗​,0,0,0,2
KeysummerHao,微博个人认证,2023年12月,对，毕竟是个骗婚还想生三台的给查看图片//@酸辣土豆饼_beeen:至少证明我还是当不了同7的哈//@昊运常在w:@酸辣土豆饼_beeen让你家老尿给你生三胎去，一脸崎岖。//@Nakatsusyuiti:@酸辣土豆饼_beeen装什么理中客呢评论配图,6,0,0,2
就是乱码才行,未认证,2023年12月,我已经三胎了#11个王俊凯#,0,0,0,0
China周tao,未认证,2023年12月,新年思考还有几个小时就2024年了这一年过的好快仿佛在昨天这一年对于角色是妈妈是妻子是女儿是儿媳是孙女更是自己在做妈妈以后我陪伴时间很少一般都是爸爸在下班回家女儿也很想和我粘在一起情绪的控制总是不及时忍不住就打了宝宝事后又后悔应该多些耐心孩子的世界只有亲近的人一​展开c,0,0,2,2
qgsitxbejsoegxfhcg,未认证,2023年12月,#记一下婚后生活#今年很特别1月7日，摘草莓，听说姿姿二胎怀了，我羡慕得不行。2月11日，去杭州，找镇花们吃饭打麻将。2月19日，过生日，白天和小叶吃西餐，晚上和姐姐看黑灯脱口秀专场。2月24日，去长沙，吃饱了回酒店躺着模式旅游。3月16日，怀上了，但老肚子疼，担心。4月，等胎心胎芽。5​展开c,0,1,3,2
猪琳_,未认证,2023年12月,2023年，一眨眼过得好快好快啊，比起去年的跌宕起伏，今年更多的是平稳和快乐，过着我想要的生活1️⃣月终于下定决心要离职，积极更新简历没想到第一家面试就找到各方面都挺满意的工作（就是现在隐形福利减少了，希望公司快点拉多点项目，重回月月下午茶，逢年过节大礼包的生活）升级做姨妈啦原​展开c,0,0,6,0
他是游戏king,未认证,2023年12月,听者怀孕，闻者三胎,0,0,0,0
Furanaiyi_雪音衍绵落,微博个人认证,2023年12月,#妈妈在洗手间不要打扰妈妈#生那么多啊一胎没想好二胎三胎也没想好吗​,0,1,3,2
爱吃饭爱睡觉z,未认证,2023年12月,我死都不会理解生二胎三胎的人生孩子就已经让我很不理解了​,0,0,0,2
想不到用什么名字的阮,未认证,2023年12月,#湖南卫视跨年晚会#戚薇和李承铉！！！！啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊感觉三胎要来了​,0,1,1,0
iko23_钟,未认证,2023年12月,这半年来本人只自拍过三张这是最后一张胖到不能面对镜头丑的无地自容好了新的一年祝首页的各位结婚的结婚生孩子的生孩子二胎的二胎嗷（好恶毒的祝福哈哈哈哈哈）无论如何快乐最重要再说一句这个滤镜其实蛮好看的丑是因为看到的是免费的好看的素材要钱​展开c,0,0,0,2
静陶浪迹天涯,未认证,2023年12月,#假唱#我有个主意，就是你们演戏的唱歌不行就别硬唱了，实在想上节目就去演小品呗，宣传下结婚生三胎啥的​,0,2,7,2
帅锅向前冲,未认证,2023年12月,白苓星薄明衍3白苓星薄明衍3（最新章节已完结全集完整版大结局）小说全文阅读笔趣阁📘书名/主角名：白苓星薄明衍3📘全文请到公#众#号〖旅途文楼〗发个主角名，就行了~　　所以抚育后代这一点，在他过往的生命中，是根本不会考虑的事。　　即便当时带着韩苓星去看病，最根本的原因，也是想​展开c,0,0,0,0
唯一家的茗凯虹,微博个人认证,2023年12月,乐宝呀，你这种思想要不得的呀，儿子多了没熊养老哦乐宝等爱宝出来造三胎，已经开始准备了L唯一家的茗凯虹的微博视频​,47,66,2161,0
盛N夏U光G年,微博个人认证,2023年12月,昆凌 三胎后首个综艺，姐要去录制 最强大脑 了，期待期待！ L盛N夏U光G年的微博视频​,0,0,1,0
Placater,未认证,2023年12月,终于来到了2023年的最后一天今年的总结是:满意一月回国过年二月姐姐结婚三月北京环球影城四月上海迪士尼五月入职拥有新车六月七月八月招待各路来的好朋友九月演唱会十月求婚十一月汕头十二月疯狂健身来年一月订婚领证这一年的心情从焦虑慢慢到了幸福从工作时的煎熬到入职之后​展开c,0,0,2,0
帅锅向前冲,未认证,2023年12月,白苓星薄明衍2白苓星薄明衍2（最新章节已完结全集完整版大结局）小说全文阅读笔趣阁📘书名/主角名：白苓星薄明衍2📘全文请到公#众#号〖旅途文楼〗发个主角名，就行了~　　所以抚育后代这一点，在他过往的生命中，是根本不会考虑的事。　　即便当时带着韩苓星去看病，最根本的原因，也是想​展开c,0,0,0,0
恰恰bing,未认证,2023年12月,阿姨休假，放假带娃，想想这几年就是这样日复一日的过来，挺没意思，但也经常被孩子治愈。不知不觉，似乎自认为没长大的我，如今已经成为一个家庭的顶梁柱。2023年，说实话，过的不怎么快乐，但终究也过去去了，心底的伤就慢慢疗愈吧，疗愈不了也没关系，人生嘛，痛并快乐着。马上就要进入第三个本命年​展开c,0,2,1,2
临江渝秋月,微博个人认证,2023年12月,三胎了//@太阳老师慢一点:二胎了//@暂停闹钟:嫁了#王俊凯心引力舞台好甜#//@喝小牛奶吗:怎么搞得像跟我的婚礼现场一样,0,0,0,0
易缘风水博客,微博个人认证,2023年12月,今天日通胜：2023年12月31日黄历查询公历日期：2023年12月31日星期日农历日期：二零二三年冬月(小)十九干支日期：癸卯年甲子月癸亥日五行纳音：大海水执位：闭日值日星神：朱雀(凶星)宜；沐浴、成人礼冠笄、补垣、塞穴、忌；搬家移徙搬迁新宅乔迁新居入宅结婚嫁娶祈福开光掘井​展开c,0,1,2,0
易缘阁命理,微博个人认证,2023年12月,今天日通胜：2023年12月31日黄历查询公历日期：2023年12月31日星期日农历日期：二零二三年冬月(小)十九干支日期：癸卯年甲子月癸亥日五行纳音：大海水执位：闭日值日星神：朱雀(凶星)宜；沐浴、成人礼冠笄、补垣、塞穴、忌；搬家移徙搬迁新宅乔迁新居入宅结婚嫁娶祈福开光掘井​展开c,0,1,0,0
风水大师高彦平,未认证,2023年12月,今天日通胜：2023年12月31日黄历查询公历日期：2023年12月31日星期日农历日期：二零二三年冬月(小)十九干支日期：癸卯年甲子月癸亥日五行纳音：大海水执位：闭日值日星神：朱雀(凶星)宜；沐浴、成人礼冠笄、补垣、塞穴、忌；搬家移徙搬迁新宅乔迁新居入宅结婚嫁娶祈福开光掘井​展开c,0,1,0,0
风水---,未认证,2023年12月,今天日通胜：2023年12月31日黄历查询公历日期：2023年12月31日星期日农历日期：二零二三年冬月(小)十九干支日期：癸卯年甲子月癸亥日五行纳音：大海水执位：闭日值日星神：朱雀(凶星)宜；沐浴、成人礼冠笄、补垣、塞穴、忌；搬家移徙搬迁新宅乔迁新居入宅结婚嫁娶祈福开光掘井​展开c,0,0,0,0
-Rurr,未认证,2023年12月,在2023年的最后一天以一种我没想到的平淡，躺在家里的沙发上，好像这么多年以来习惯了热热闹闹的过圣诞、跨年，一直觉得应该要非常有仪式感的度过这一天，跟很多很多人一起倒数，再打车打半个小时都打不上的回家。今年不知道为什么突然就没有心气去凑这个热闹，可能是因为刚刚做完手术收拾不好自己，​展开c,0,0,8,1
山东刘一诺,未认证,2023年12月,今天日通胜：2023年12月31日黄历查询公历日期：2023年12月31日星期日农历日期：二零二三年冬月(小)十九干支日期：癸卯年甲子月癸亥日五行纳音：大海水执位：闭日值日星神：朱雀(凶星)宜；沐浴、成人礼冠笄、补垣、塞穴、忌；搬家移徙搬迁新宅乔迁新居入宅结婚嫁娶祈福开光掘井​展开c,0,1,0,0
小怀妈妈送好孕,未认证,2023年12月,湛女士一直都很希望能够拥有自己的孩子，但是却发现自己并没有怀运的能力。因此，她决定做三代试管试试。不幸的是，由于她子宫发育不全的问题，所以第一次尝试并没有成功。第二次和第三次也都是如此。当她再次回到医生那里咨询时，医生告诉她可能是永久性的。虽然湛女士很失望，但是她还是决定不放弃​展开c,0,0,0,2
帅锅向前冲,未认证,2023年12月,白苓星薄明衍1白苓星薄明衍1（最新章节已完结全集完整版大结局）小说全文阅读笔趣阁📘书名/主角名：白苓星薄明衍1📘全文请到公#众#号〖旅途文楼〗发个主角名，就行了~　　所以抚育后代这一点，在他过往的生命中，是根本不会考虑的事。　　即便当时带着韩苓星去看病，最根本的原因，也是想​展开c,0,0,0,0
怡饱饱吖,微博个人认证,2023年12月,已经三胎了,0,0,0,0
cpc在哪里呀cpa在哪里,未认证,2023年12月,《三胎大龄宝妈的一周》,0,0,0,0
内谁谁的,未认证,2023年12月,2023年第一件事:五月份意外三胎（也不算意外，是本来就想着要，但是没想到能怀孕）第二件事：爸爸8月底知道心脏两根完全堵住了，一根堵75%。并且由于20多年的糖尿病史血管钙化严重完全通不开。只能开胸！第三件事：9月9日去北京阜外医院住院，9月11日早上6点进了手术室，做心脏搭桥手术。12点接到手​展开c,0,1,1,2
白白abc,未认证,2023年12月,5.发病机制（影响因素）抑郁症的病因和发病机制尚未完全清楚，但目前的研究显示，家族遗传史、童年创伤、脑结构与脑网络连接异常、神经质和内倾性的人格特征、重大创伤事件等均有明显影响。一些特定的风险因素，如低收入、健康因素、疼痛、身体质量指数和慢性病的数量与抑郁症发病率密切相关。[12]​展开c,0,0,0,2
AuAgZwh,未认证,2023年12月,2023年总结和2024年展望2023年快结束了，自2022年给自己提了一个要求：每年结束之时，要给过去的一年进行一次简单的总结，并对下一年提出计划。2022年已写，现在是该履行2023的承诺。先来汇报一下2023年的情况吧。用一个词来说吧，就是水深火热，与同2023年的国家经济相似，虽有起色，​展开c,0,0,0,1
无花果不发亚,微博个人认证,2023年12月,可是老子想要水杯，我养不起三胎​,0,0,0,2
帅锅向前冲,未认证,2023年12月,白苓星薄明衍白苓星薄明衍（最新章节已完结全集完整版大结局）小说全文阅读笔趣阁📘书名/主角名：白苓星薄明衍📘全文请到公#众#号〖旅途文楼〗发个主角名，就行了~　　所以抚育后代这一点，在他过往的生命中，是根本不会考虑的事。　　即便当时带着韩苓星去看病，最根本的原因，也是想让她​展开c,0,0,0,0
嘉人--菲33,未认证,2023年12月,三胎平安了！,0,0,0,1
小怀妈妈送好孕,未认证,2023年12月,邴女士有着输卵管粘连的问题。因此，她决定做一个高龄试管。然而，在这个过程中，她遇到了一些挑战。最终，在医生和家人的帮助下，她成功地完成了试管，并得到了想要的结果。#高龄求子##老来得子##高龄拼三胎#​,0,0,0,0
江碧外婆,未认证,2023年12月,1/ 人口红利本身就是债，如果当初透支未来发展了现在，接下来要还债了其实也无可厚非，坦然接受副作用。2/不必悲观，更不必被舆论绑架去烘托气氛。现在的人口底座已经足够大了，提升质量或选拔人才足够了。国家也只是放开三胎而非全部放开好不好，明显不是那么急。3/人口数量逐步减少，对这个社会​展开c,0,0,0,2
尔尔家的99,未认证,2023年12月,2022年基本被耽误，2033年已来到最后一天！好没有实感！连着做了三天实验，从早到晚，好累好累！突然觉得自己好没用！研究生三年好像没学会什么，转博啥都不会，又不想工作，和朋友突然就疏远了，出去玩都不知道约谁，和以前的同学也没有一直保持联系，家里关系自己还要充当润滑剂的作用，心很累，想​展开c,0,0,0,2
创意妆面备忘录,微博个人认证,2023年12月,#张柏芝带三胎儿子玩耍#请参考以下信息:张柏芝与三子游玩张柏芝化妆教程|菱形脸型的美女们赶快学习这个美丽的化妆技巧吧！她的妆容非常适合你们这些拥有菱形的脸型的朋友们。她所展现出的清新感觉极大地提升了你的面部五官的美感！图片中还详细地介绍了张柏芝的面容分析，都是一些非常实用的化妆知​展开c,0,19,0,0
小乖卷,未认证,2023年12月,2023.12.31接上篇就让我在2023年的最后一天里把我生产的那天经过写下来。那一天将是我人生里最重要的一天，也是最有意义的！12月5日那天起我在医院一个人等待着点妹发动。连续两个晚上都风平浪静没什么动静，看着那两天有好几个剖腹产的新生儿，还有顺产的，我开始有点焦虑了，害怕宝宝不发动会被催​展开c,0,0,0,1
碳烤小肥扬老斯_扬嘞个扬_,微博个人认证,2023年12月,和孩子一起成长#妈妈在洗手间不要打扰妈妈#虽然……但是……看到起码四五个小孩👶在外面疯狂敲门妈妈出来出来，给我洗手，快点旁边的叔叔说带去旁边洗都不行，非要妈妈帮忙，而且厕所里面还有弟弟需要妈妈照顾……想想就很窒息的感觉……无论在哪个空间，妈妈先是一个自己，再是​展开c,0,2,0,2
心里住了个小白兔,未认证,2023年12月,2023年回顾:1月两个人在小秦印江老家过年2月和朋友们特意去卫城吃臭豆腐和辣子鸡3月去了荔波小七孔、房子开始装修4月中旬发现怀孕，月底去医院检查确认胎心胎芽5月劳动节回婆婆家，火眼金睛的婆婆和大姑姐就发现我怀孕了6月是吐得吃不下东西的小怨种7月大姑姐、二姑姐来清镇，带她们逛吃8月最​展开c,0,0,2,2
子耳呃,未认证,2023年12月,#许嵩说可以考虑结婚#尊重祝福生三胎​,0,3,1,0
绝赞小章鱼营业中,未认证,2023年12月,在文件夹里发现给前xxj的毕业留言还是放在自己这了那天我写真的很羡慕你然后想起刚认识那年特别认真给她写的被大声读出来笑她是那种典型东亚女被男的起哄没反抗老好人crush丑男羡慕抖音上同居到结婚异性恋爱被家庭崩溃感觉以后会一定会催婚三胎收起来之后突然觉得我们都挺可怜的​,0,3,3,2
吐槽社,未认证,2023年12月,提倡生三胎，电动车出门却不能带两娃，医院提倡母乳喂养，专家不建议隔代带娃，孩子渴望妈妈随时陪伴，社会却要要求女性经济独立，老公希望妻子貌美如花，还要能赚钱养家，公婆希望儿媳勤俭持家，一个女人竟活成了千军万马。#定格#​,0,0,3,2
赵盛烨,微博个人认证,2023年12月,2023年12月，我们到吉林农业大学交流，对方是张树敏教授团队。张教授是畜牧行业的学界泰斗，是“松辽黑猪”的育种人。本博先前没有系统研究过畜牧专业，但因为拯救哮天犬的工作和饲养“中科野6”猪种的工作，又不得不“赶鸭子上架”式的学习了很多育种和兽医知识，所以与张教授的交流沟通相对顺利。​展开c,23,24,129,0
Ann美式中年少女,未认证,2023年12月,“一胎生，二胎扎，三胎四胎刮刮刮”——早些年去凤凰旅游，经过某村农舍外墙刷的大标语，那个气势！,0,0,0,2
怡饱饱吖,微博个人认证,2023年12月,已经三胎了评论配图,0,0,0,0
小怀妈妈送好孕,未认证,2023年12月,管女士一直以来都有三胎的问题，因此决定做单身试管。在做试管的过程中，医生发现管女士的子宫内膜增厚，于是开始进行治疗。治疗过程中，医生发现管女士的子宫内膜已经增厚了8厘米，于是建议她做一个子宫切除手术。在手术过程中，医生发现管女士的子宫已经肿大了10厘米，并且发现了一个大的肿瘤。因此​展开c,0,0,0,2
废话大王张女士,未认证,2023年12月,穿上就是三胎宝妈（不干活版）​,0,0,2,0
珍珠奶茶不爱加糖,未认证,2023年12月,#写给女儿朵朵##我的二胎爱记录#5岁2个月10天1岁10个月25天今天去安庆了，路过安庆大学那拿了打好的棉被，回家都十一点多了，妈妈做了九个菜，真是好吃，就是觉得同样的食物，婆婆和妈妈做出来就是不一样的味道😄。两个娃中午都不睡，先是我妈带着两个孩子出去玩一会，一点多回来的，​展开c,0,0,0,0
哥有24k的帅气,未认证,2023年12月,男团粉真的神经病没情商就没情商搞的别人下不来台还他妈拽什么人情世故男宝妈是这样的惩罚你们每人都生满三胎​,0,0,1,2
嘎娜芭蒂_真多摩尼,未认证,2023年12月,◎求子之道，人多背驰。汝欲得身体庞厚，性情贤善，福慧寿三，通皆具足之子，须依我说，方可遂心。〖求子三要。第一，保身节欲，以培先天。第二，敦伦积德，以立福基。第三，胎幼善教，以免随流。见续编礼念观音求子疏。〗世人无子，多娶妾媵，常服壮阳之药，常行房事，此乃速死之道，非求子之方也。幸​展开c,0,0,0,0
sindy家猫窝,微博个人认证,2023年12月,（家长回访）家长在我家接的三胎宝宝，今天顺利到达新家南京，真不容易，路途大雾犹如静寂岭一般…#家长回访##武汉猫舍##英国短毛猫##黑色英短##黑猫#​,0,0,1,2
云朵的美味佳肴,微博个人认证,2023年12月,早餐来碗热乎的清粥，搭配酱萝卜，真的绝了。#我的美食日记##美食时刻##美食分享#L云朵的美味佳肴的微博视频​,180,38,515,0
甜甜圈小妞儿,微博个人认证,2023年12月,男网红都是失去才懂得珍惜，一个花百万，一个子林，子林凌晨三点哭了半个小时，估计子林求桂哥原谅，桂哥不原谅，第一次见子林哭，不出意外子林还是会把桂哥追到手的网友：你恨她么？子林：我连诋毁她的资格都没有子林：都怪我一手好牌打的稀碎，本来是要二胎了，自己搞砸了，5年了都怪我自己，我自​展开c,1,0,36,2
荔枝原原,未认证,2023年12月,24年荔枝星座恋爱特刊（星象大众总运篇）24年终于要来啦，经历了过去反反复复折腾的一年，十二星座的爱情终于迎来了短暂的上扬期。相比之前的乱点鸳鸯谱，各种孽缘相爱相杀，这一年虽然大家的感情关系依然扑朔迷离，但我们能感受到真爱的气息正在一点一点走进。新的一年，整体恋爱氛围是不错的，也​展开c,3,37,119,0
愿延挽_,未认证,2023年12月,虽然三胎放开了但是现在考虑到生活压力大的真正生的也很少，真正不在意或者无所谓的（比如我）也就一笑置之了，天天关心这个到底谁在生育焦虑啊神经病吧​,0,0,4,1
是小花姐姐的专属,微博个人认证,2023年12月,#美好的一天##一笑一言#@IM智己汽车我记得2019年此刻的冬天我在黑河参加冬测当时的气温接近零下20度我和一丹吃着烧烤，恭祝新年快乐2020-2022年莫名其妙的三年时光我一直没有去过黑河没有去过黑河俄罗斯零食商场也再没有体验过零下30度手指刺痛的感觉今年的12月31日深圳26度热到​展开c,0,0,0,0
退贝,未认证,2023年12月,2023要过去了，又到了年终总结的时候。好像步入30+之后，生活真的就越来越难了，其实真正最难的是心理这道坎吧。2023始于忙碌的工作，终于忙碌的工作，感觉自己就是个小陀螺。本应有个不一样的跨年的，本应可以见到想见的人的，但是哪有那么多本应呢，只有当下。今年参加了三次葬礼，因意外因疾病因衰​展开c,0,7,1,2
ee温泉蛋,未认证,2023年12月,#跨年#终于在上吐下泻和喜迎三胎中结束，请看pcr：​,0,7,11,2
照完镜子正衣冠,微博个人认证,2023年12月,2023谷歌医生Dr.Google10大健康搜索词：第一二位居然均为链球菌喉部感染！1.链球菌喉炎病程多长？通常指A型链球菌引起的喉咙和扁桃体感染，传染性很强，用抗生素治疗24-48小时传染性下降或消失，如不治疗传染性可延长至2-3周；2.链球菌喉炎如何传染？通过交谈、咳嗽或打喷嚏时的​展开c,44,26,61,2
再见戎,未认证,2023年12月,不管怎么样，2023年总算要过去了。微博算是个好东西吧，因为这里是我唯一可以倾诉自己的负面情绪而不被家人知道的地方。尽管儿子有微博，也互相关注，可以他从来都不用，估计也已经忘记了他还有个微博账号叫“雨落锦官城”吧。想来起去，即将过去的这一年，所有情绪只好在这里表达一下了。这一年，真​展开c,0,0,0,0
傻六儿,未认证,2023年12月,又一年尾声了依然没有新年快乐的感觉结婚将近三年经历两次怀胎十月骨开十指的痛自己已经丢得差不多了今天是二胎产后第59天日夜操劳的带娃生活身体根本没办法得到恢复每天腰疼得直不起来也只能默默的忍着哭也没有人管沉重的家庭气氛让原本话少的我更加沉默了生怕说多一句就​展开c,0,2,1,2
杭州第一母老虎,未认证,2023年12月,方总昨天问我今天去不去摘草莓，我说不去，我不爱摘草莓，他就没多问。今天婆婆说去摘草莓，于是我们一起去了，方总：你要是不想摘，你就在边上看看，吃吃就好了。到了草莓园，他只拿了两个篮子，我还纳闷他咋不给我拿一个。开始摘了，哇，大家的速度都好慢，幸好我手上没有篮子，通通都放方总篮子​展开c,0,0,0,2
秦时明月Melantha,微博个人认证,2023年12月,十二月阅读量：0.2本这个月在追更鸡总新文《大设定师》，我猜测这篇文大概八九十万，估计现在更新到20%左右。没看其他完结文，沉迷听剧/听书，好像没什么看文的动力了少年歌行前两季补完，追更第三季，第三季可真水啊，船上打了四五集还没打完，网友辣评“农家乐”也太损了吐槽归吐槽​展开c,0,0,0,2
面包脑袋Magi,未认证,2023年12月,2023年的最后一天。世界上只有一种真正的英雄主义，那就是认清世界的真相后依然热爱生活。这对于我的2023年应该更有体会了。2023年开局不利，在经历了三个月孕吐后二胎突然停止心跳，随后又进入了这几年中最忙碌的一个阶段，每天无休止地加班和跑路，很累很疲倦。但经历了这些，却让我对生活中的​展开c,0,12,11,2
